"X(um)","Z(um)"
"0.000 ",""
"23.469 ",""
"46.938 ",""
"70.407 ",""
"93.875 ",""
"117.344 ",""
"140.813 ",""
"164.282 ",""
"187.751 ",""
"211.220 ",""
"234.689 ",""
"258.158 ",""
"281.626 ",""
"305.095 ",""
"328.564 ",""
"352.033 ",""
"375.502 ",""
"398.971 ",""
"422.440 ",""
"445.909 ",""
"469.377 ",""
"492.846 ",""
"516.315 ",""
"539.784 ",""
"563.253 ",""
"586.722 ",""
"610.191 ",""
"633.660 ",""
"657.128 ",""
"680.597 ",""
"704.066 ",""
"727.535 ",""
"751.004 ",""
"774.473 ",""
"797.942 ",""
"821.410 ",""
"844.879 ",""
"868.348 ",""
"891.817 ",""
"915.286 ",""
"938.755 ",""
"962.224 ",""
"985.693 ",""
"1009.161 ",""
"1032.630 ",""
"1056.099 ",""
"1079.568 ",""
"1103.037 ",""
"1126.506 ",""
"1149.975 ",""
"1173.444 ",""
"1196.912 ",""
"1220.381 ",""
"1243.850 ",""
"1267.319 ",""
"1290.788 ",""
"1314.257 ",""
"1337.726 ",""
"1361.195 ",""
"1384.663 ",""
"1408.132 ",""
"1431.601 ",""
"1455.070 ",""
"1478.539 ",""
"1502.008 ",""
"1525.477 ",""
"1548.945 ",""
"1572.414 ",""
"1595.883 ",""
"1619.352 ",""
"1642.821 ",""
"1666.290 ",""
"1689.759 ",""
"1713.228 ",""
"1736.696 ",""
"1760.165 ",""
"1783.634 ",""
"1807.103 ",""
"1830.572 ",""
"1854.041 ",""
"1877.510 ",""
"1900.979 ",""
"1924.447 ",""
"1947.916 ",""
"1971.385 ",""
"1994.854 ",""
"2018.323 ",""
"2041.792 ",""
"2065.261 ",""
"2088.730 ",""
"2112.198 ",""
"2135.667 ",""
"2159.136 ",""
"2182.605 ",""
"2206.074 ",""
"2229.543 ",""
"2253.012 ",""
"2276.481 ",""
"2299.949 ",""
"2323.418 ",""
"2346.887 ",""
"2370.356 ",""
"2393.825 ",""
"2417.294 ",""
"2440.763 ",""
"2464.231 ",""
"2487.700 ",""
"2511.169 ",""
"2534.638 ",""
"2558.107 ",""
"2581.576 ",""
"2605.045 ",""
"2628.514 ",""
"2651.982 ",""
"2675.451 ",""
"2698.920 ",""
"2722.389 ",""
"2745.858 ",""
"2769.327 ",""
"2792.796 ",""
"2816.265 ",""
"2839.733 ",""
"2863.202 ",""
"2886.671 ",""
"2910.140 ",""
"2933.609 ",""
"2957.078 ",""
"2980.547 ",""
"3004.016 ",""
"3027.484 ",""
"3050.953 ",""
"3074.422 ",""
"3097.891 ",""
"3121.360 ",""
"3144.829 ",""
"3168.298 ",""
"3191.766 ",""
"3215.235 ",""
"3238.704 ",""
"3262.173 ",""
"3285.642 ",""
"3309.111 ",""
"3332.580 ",""
"3356.049 ",""
"3379.517 ",""
"3402.986 ",""
"3426.455 ",""
"3449.924 ",""
"3473.393 ",""
"3496.862 ",""
"3520.331 ",""
"3543.800 ",""
"3567.268 ",""
"3590.737 ",""
"3614.206 ",""
"3637.675 ",""
"3661.144 ",""
"3684.613 ",""
"3708.082 ",""
"3731.551 ",""
"3755.019 ",""
"3778.488 ",""
"3801.957 ",""
"3825.426 ",""
"3848.895 ",""
"3872.364 ",""
"3895.833 ",""
"3919.301 ",""
"3942.770 ",""
"3966.239 ",""
"3989.708 ",""
"4013.177 ",""
"4036.646 ",""
"4060.115 ",""
"4083.584 ",""
"4107.052 ",""
"4130.521 ",""
"4153.990 ",""
"4177.459 ",""
"4200.928 ",""
"4224.397 ",""
"4247.866 ",""
"4271.335 ",""
"4294.803 ",""
"4318.272 ",""
"4341.741 ",""
"4365.210 ",""
"4388.679 ",""
"4412.148 ",""
"4435.617 ",""
"4459.086 ",""
"4482.554 ",""
"4506.023 ",""
"4529.492 ",""
"4552.961 ",""
"4576.430 ",""
"4599.899 ",""
"4623.368 ",""
"4646.836 ",""
"4670.305 ",""
"4693.774 ",""
"4717.243 ",""
"4740.712 ",""
"4764.181 ",""
"4787.650 ",""
"4811.119 ",""
"4834.587 ",""
"4858.056 ",""
"4881.525 ",""
"4904.994 ",""
"4928.463 ",""
"4951.932 ",""
"4975.401 ",""
"4998.870 ",""
"5022.338 ",""
"5045.807 ",""
"5069.276 ",""
"5092.745 ",""
"5116.214 ",""
"5139.683 ",""
"5163.152 ",""
"5186.621 ",""
"5210.089 ",""
"5233.558 ",""
"5257.027 ",""
"5280.496 ",""
"5303.965 ",""
"5327.434 ",""
"5350.903 ",""
"5374.372 ",""
"5397.840 ",""
"5421.309 ",""
"5444.778 ",""
"5468.247 ",""
"5491.716 ",""
"5515.185 ",""
"5538.654 ",""
"5562.122 ",""
"5585.591 ",""
"5609.060 ",""
"5632.529 ",""
"5655.998 ",""
"5679.467 ",""
"5702.936 ",""
"5726.405 ",""
"5749.873 ",""
"5773.342 ",""
"5796.811 ",""
"5820.280 ",""
"5843.749 ",""
"5867.218 ",""
"5890.687 ",""
"5914.156 ",""
"5937.624 ",""
"5961.093 ",""
"5984.562 ",""
"6008.031 ",""
"6031.500 ",""
"6054.969 ",""
"6078.438 ",""
"6101.907 ",""
"6125.375 ",""
"6148.844 ",""
"6172.313 ",""
"6195.782 ",""
"6219.251 ",""
"6242.720 ",""
"6266.189 ",""
"6289.657 ",""
"6313.126 ",""
"6336.595 ",""
"6360.064 ",""
"6383.533 ",""
"6407.002 ",""
"6430.471 ",""
"6453.940 ",""
"6477.408 ",""
"6500.877 ",""
"6524.346 ",""
"6547.815 ",""
"6571.284 ",""
"6594.753 ",""
"6618.222 ",""
"6641.691 ",""
"6665.159 ",""
"6688.628 ",""
"6712.097 ",""
"6735.566 ",""
"6759.035 ",""
"6782.504 ",""
"6805.973 ",""
"6829.442 ",""
"6852.910 ",""
"6876.379 ",""
"6899.848 ",""
"6923.317 ",""
"6946.786 ",""
"6970.255 ",""
"6993.724 ",""
"7017.192 ",""
"7040.661 ",""
"7064.130 ",""
"7087.599 ",""
"7111.068 ",""
"7134.537 ",""
"7158.006 ",""
"7181.475 ",""
"7204.943 ",""
"7228.412 ",""
"7251.881 ",""
"7275.350 ",""
"7298.819 ",""
"7322.288 ",""
"7345.757 ",""
"7369.226 ",""
"7392.694 ",""
"7416.163 ",""
