"X(um)","Z(um)"
"0.000 ",""
"23.469 ",""
"46.937 ",""
"70.406 ",""
"93.875 ",""
"117.343 ",""
"140.812 ",""
"164.281 ",""
"187.749 ",""
"211.218 ",""
"234.687 ",""
"258.156 ",""
"281.624 ",""
"305.093 ",""
"328.562 ",""
"352.030 ",""
"375.499 ",""
"398.968 ",""
"422.436 ",""
"445.905 ",""
"469.374 ",""
"492.842 ",""
"516.311 ",""
"539.780 ",""
"563.248 ",""
"586.717 ",""
"610.186 ",""
"633.654 ",""
"657.123 ",""
"680.592 ",""
"704.060 ",""
"727.529 ",""
"750.998 ",""
"774.467 ",""
"797.935 ",""
"821.404 ",""
"844.873 ",""
"868.341 ",""
"891.810 ",""
"915.279 ",""
"938.747 ",""
"962.216 ",""
"985.685 ",""
"1009.153 ",""
"1032.622 ",""
"1056.091 ",""
"1079.559 ",""
"1103.028 ",""
"1126.497 ",""
"1149.965 ",""
"1173.434 ",""
"1196.903 ",""
"1220.371 ",""
"1243.840 ",""
"1267.309 ",""
"1290.778 ",""
"1314.246 ",""
"1337.715 ",""
"1361.184 ",""
"1384.652 ",""
"1408.121 ",""
"1431.590 ",""
"1455.058 ",""
"1478.527 ",""
"1501.996 ",""
"1525.464 ",""
"1548.933 ",""
"1572.402 ",""
"1595.870 ",""
"1619.339 ",""
"1642.808 ",""
"1666.276 ",""
"1689.745 ",""
"1713.214 ",""
"1736.682 ",""
"1760.151 ",""
"1783.620 ",""
"1807.089 ",""
"1830.557 ",""
"1854.026 ",""
"1877.495 ",""
"1900.963 ",""
"1924.432 ",""
"1947.901 ",""
"1971.369 ",""
"1994.838 ",""
"2018.307 ",""
"2041.775 ",""
"2065.244 ",""
"2088.713 ",""
"2112.181 ",""
"2135.650 ",""
"2159.119 ",""
"2182.587 ",""
"2206.056 ",""
"2229.525 ",""
"2252.993 ",""
"2276.462 ",""
"2299.931 ",""
"2323.400 ",""
"2346.868 ",""
"2370.337 ",""
"2393.806 ",""
"2417.274 ",""
"2440.743 ",""
"2464.212 ",""
"2487.680 ",""
"2511.149 ",""
"2534.618 ",""
"2558.086 ",""
"2581.555 ",""
"2605.024 ",""
"2628.492 ",""
"2651.961 ",""
"2675.430 ",""
"2698.898 ",""
"2722.367 ",""
"2745.836 ",""
"2769.304 ",""
"2792.773 ",""
"2816.242 ",""
"2839.711 ",""
"2863.179 ",""
"2886.648 ",""
"2910.117 ",""
"2933.585 ",""
"2957.054 ",""
"2980.523 ",""
"3003.991 ",""
"3027.460 ",""
"3050.929 ",""
"3074.397 ",""
"3097.866 ",""
"3121.335 ",""
"3144.803 ",""
"3168.272 ",""
"3191.741 ",""
"3215.209 ",""
"3238.678 ",""
"3262.147 ",""
"3285.615 ",""
"3309.084 ",""
"3332.553 ",""
"3356.022 ",""
"3379.490 ",""
"3402.959 ",""
"3426.428 ",""
"3449.896 ",""
"3473.365 ",""
"3496.834 ",""
"3520.302 ",""
"3543.771 ",""
"3567.240 ",""
"3590.708 ",""
"3614.177 ",""
"3637.646 ",""
"3661.114 ",""
"3684.583 ",""
"3708.052 ",""
"3731.520 ",""
"3754.989 ",""
"3778.458 ",""
"3801.927 ",""
"3825.395 ",""
"3848.864 ",""
"3872.333 ",""
"3895.801 ",""
"3919.270 ",""
"3942.739 ",""
"3966.207 ",""
"3989.676 ",""
"4013.145 ",""
"4036.613 ",""
"4060.082 ",""
"4083.551 ",""
"4107.019 ",""
"4130.488 ",""
"4153.957 ",""
"4177.425 ",""
"4200.894 ",""
"4224.363 ",""
"4247.831 ",""
"4271.300 ",""
"4294.769 ",""
"4318.238 ",""
"4341.706 ",""
"4365.175 ",""
"4388.644 ",""
"4412.112 ",""
"4435.581 ",""
"4459.050 ",""
"4482.518 ",""
"4505.987 ",""
"4529.456 ",""
"4552.924 ",""
"4576.393 ",""
"4599.862 ",""
"4623.330 ",""
"4646.799 ",""
"4670.268 ",""
"4693.736 ",""
"4717.205 ",""
"4740.674 ",""
"4764.142 ",""
"4787.611 ",""
"4811.080 ",""
"4834.549 ",""
"4858.017 ",""
"4881.486 ",""
"4904.955 ",""
"4928.423 ",""
"4951.892 ",""
"4975.361 ",""
"4998.829 ",""
"5022.298 ",""
"5045.767 ",""
"5069.235 ",""
"5092.704 ",""
"5116.173 ",""
"5139.641 ",""
"5163.110 ",""
"5186.579 ",""
"5210.047 ",""
"5233.516 ",""
"5256.985 ",""
"5280.453 ",""
"5303.922 ",""
"5327.391 ",""
"5350.860 ",""
"5374.328 ",""
"5397.797 ",""
"5421.266 ",""
"5444.734 ",""
"5468.203 ",""
"5491.672 ",""
"5515.140 ",""
"5538.609 ",""
"5562.078 ",""
"5585.546 ",""
"5609.015 ",""
"5632.484 ",""
"5655.952 ",""
"5679.421 ",""
"5702.890 ",""
"5726.358 ",""
"5749.827 ",""
"5773.296 ",""
"5796.764 ",""
"5820.233 ",""
"5843.702 ",""
"5867.171 ",""
"5890.639 ",""
"5914.108 ",""
"5937.577 ",""
"5961.045 ",""
"5984.514 ",""
"6007.983 ",""
"6031.451 ",""
"6054.920 ",""
"6078.389 ",""
"6101.857 ",""
"6125.326 ",""
"6148.795 ",""
"6172.263 ",""
"6195.732 ",""
"6219.201 ",""
"6242.669 ",""
"6266.138 ",""
"6289.607 ",""
"6313.075 ",""
"6336.544 ",""
"6360.013 ",""
"6383.482 ",""
"6406.950 ",""
"6430.419 ",""
"6453.888 ",""
"6477.356 ",""
"6500.825 ",""
"6524.294 ",""
"6547.762 ",""
"6571.231 ",""
"6594.700 ",""
"6618.168 ",""
"6641.637 ",""
"6665.106 ",""
"6688.574 ",""
"6712.043 ",""
"6735.512 ",""
"6758.980 ",""
"6782.449 ",""
"6805.918 ",""
"6829.387 ","6430.335 "
"6852.855 ","6417.708 "
"6876.324 ","6404.670 "
"6899.793 ","6388.836 "
"6923.261 ","6372.167 "
"6946.730 ","6358.158 "
"6970.199 ","6351.335 "
"6993.667 ","6365.151 "
"7017.136 ","6398.724 "
"7040.605 ","6440.204 "
"7064.073 ","6484.454 "
"7087.542 ","6524.693 "
"7111.011 ","6556.008 "
"7134.479 ","6578.254 "
"7157.948 ","6592.170 "
"7181.417 ","6600.173 "
"7204.885 ","6610.117 "
